ID, Size, Predicted, Actual
1,78,0.04463723885333794,no
2,87,0.12394017094017094,no
3,68,0.17225033300033302,no
4,105,1.0,no
5,58,0.14789771339771338,no
6,196,0.1634091741591742,no
7,132,0.16351603951603946,no
8,64,0.17117746145150942,no
9,134,0.9078819219995691,no
10,174,0.16998975044563283,no
11,246,0.14183455433455433,no
12,107,0.17334640359640352,no
13,121,0.8998041125541125,no
14,110,0.19801435492611957,no
15,58,0.15408627483627493,no
16,37,0.17672265759698683,no
17,77,0.9510833333333333,no
18,142,0.1653722649899121,no
19,114,0.1676741554798831,no
20,59,0.16497255522255522,no
21,64,0.17117746145150942,no
22,164,0.17197885284649989,no
23,70,0.16016952491952494,no
24,32,0.15049509902721972,no
25,148,0.1481843156843157,no
26,156,0.1628693276138019,no
27,119,0.17351728826728824,no
28,118,0.16775335775335776,no
29,230,1.0,no
30,156,0.1628693276138019,no
31,85,0.16353159340659343,no
32,48,0.1583716977466978,yes
33,263,0.9204719887955182,no
34,594,0.859828680091838,yes
35,39,0.97,no
36,39,1.0,no
37,39,1.0,no
38,24,1.0,no
39,62,1.0,no
40,77,1.0,no
41,77,1.0,no
42,54,1.0,no
43,90,0.99,no
44,58,1.0,no
45,24,1.0,no
46,64,1.0,no
47,216,0.8776813725490196,no
48,36,1.0,no
49,36,1.0,no
50,208,1.0,no
51,74,1.0,no
52,71,1.0,no
53,56,1.0,no
54,44,0.975,no
55,55,1.0,no
56,36,1.0,no
57,43,0.9225213675213675,no
58,81,0.8539753302253302,no
59,75,0.965952380952381,no
60,81,0.9395,no
61,88,0.8801966089466089,no
62,42,0.985952380952381,no
63,82,0.9042761904761905,no
64,55,0.99375,no
65,48,0.98,no
66,72,1.0,no
67,113,0.9711785714285714,no
68,55,0.946125,no
69,35,0.9634722222222223,no
70,47,0.9816666666666667,no
71,101,0.94,yes
72,109,1.0,no
73,28,0.9065284992784993,no
74,54,1.0,yes
75,158,1.0,yes
76,52,0.9580039682539683,yes
77,53,0.9911764705882353,yes
78,81,1.0,yes
79,83,1.0,yes
80,63,1.0,yes
81,48,0.991,yes
82,55,0.9618633540372672,yes
83,149,1.0,yes
84,263,1.0,yes
85,179,0.9714285714285714,yes
86,37,1.0,yes
87,25,0.9922222222222223,yes
88,30,0.9242222222222222,yes
89,36,0.9636164529914529,yes
90,30,0.9785714285714286,yes
91,27,1.0,yes
92,37,0.993,yes
93,33,1.0,yes
94,31,0.9689610389610389,yes
95,56,0.9817692307692307,yes
96,101,1.0,yes
97,139,0.9832051282051282,yes
98,85,0.98,yes
99,95,1.0,yes
100,60,0.9583836996336995,yes
101,35,0.99,yes
102,26,1.0,yes
103,69,0.9756359649122807,yes
104,64,0.921551489975403,yes
105,39,0.9706451612903225,yes
106,41,0.9677222222222223,yes
107,167,0.9218395445134575,yes
108,66,0.96355,yes
109,93,0.972,yes
110,76,0.8600009545766124,no
111,77,0.8162777117365217,no
112,83,0.7869695304695304,no
