ID, Size, Predicted, Actual
1,78,5.574136008918618E-4,no
2,87,0.5,no
3,198,0.9988864142538976,no
4,175,0.9988864142538976,no
5,68,0.5,no
6,105,0.9988864142538976,no
7,58,0.0011135857461024498,no
8,196,0.0011135857461024498,no
9,101,0.9988864142538976,yes
10,130,0.0011135857461024498,yes
11,64,5.574136008918618E-4,no
12,132,0.9988864142538976,yes
13,185,0.999442586399108,no
14,432,0.9988864142538976,no
15,174,0.0011135857461024498,no
16,246,0.0011135857461024498,no
17,107,0.0011135857461024498,no
18,121,0.9988864142538976,no
19,110,3.717472118959108E-4,no
20,58,0.0011135857461024498,no
21,37,0.33345724907063196,no
22,77,5.574136008918618E-4,no
23,142,3.717472118959108E-4,no
24,114,0.0011135857461024498,no
25,59,0.0011135857461024498,no
26,64,5.574136008918618E-4,no
27,164,0.5,no
28,70,0.0011135857461024498,no
29,32,0.0011135857461024498,no
30,148,0.0011135857461024498,no
31,156,5.574136008918618E-4,no
32,119,0.0011135857461024498,no
33,118,0.0011135857461024498,no
34,229,0.9988864142538976,no
35,156,5.574136008918618E-4,no
36,85,0.0011135857461024498,no
37,48,0.0011135857461024498,no
38,264,0.9988864142538976,yes
39,615,0.33345724907063196,yes
40,39,0.0011135857461024498,yes
41,39,0.9988864142538976,no
42,39,0.9988864142538976,no
43,24,0.9988864142538976,no
44,62,0.9988864142538976,no
45,77,0.9988864142538976,yes
46,77,0.9988864142538976,no
47,54,0.9988864142538976,no
48,92,0.999442586399108,yes
49,58,0.999442586399108,no
50,24,0.9988864142538976,no
51,64,0.9988864142538976,no
52,216,0.9988864142538976,yes
53,36,0.9988864142538976,no
54,36,0.9988864142538976,no
55,208,0.9988864142538976,no
56,39,0.9988864142538976,yes
57,47,0.9988864142538976,yes
58,74,0.9988864142538976,no
59,71,0.9988864142538976,yes
60,56,0.9988864142538976,yes
61,44,0.0011135857461024498,yes
62,55,0.9988864142538976,yes
63,46,0.9988864142538976,no
64,65,0.9988864142538976,no
65,37,0.9988864142538976,yes
66,100,0.0011135857461024498,yes
67,128,0.0011135857461024498,no
68,471,0.5,yes
69,131,0.9988864142538976,no
70,127,0.9988864142538976,yes
71,112,0.9988864142538976,no
72,221,0.9988864142538976,no
73,36,0.9988864142538976,no
74,44,0.9988864142538976,no
75,130,0.9988864142538976,no
76,42,0.9988864142538976,no
77,60,0.9988864142538976,no
78,37,0.9988864142538976,yes
79,49,0.0011135857461024498,yes
80,30,0.9988864142538976,yes
81,39,0.9988864142538976,yes
82,80,0.9988864142538976,yes
83,29,0.9988864142538976,no
84,36,0.9988864142538976,no
85,60,0.9988864142538976,yes
86,85,0.9988864142538976,yes
87,92,0.9988864142538976,no
88,199,3.717472118959108E-4,yes
89,98,0.9988864142538976,yes
90,133,0.9988864142538976,yes
91,194,0.0011135857461024498,yes
92,201,0.9988864142538976,yes
93,69,0.0011135857461024498,yes
94,68,0.9988864142538976,yes
95,52,3.717472118959108E-4,yes
96,50,0.9988864142538976,yes
97,202,0.9988864142538976,yes
98,73,0.9988864142538976,no
99,42,0.9988864142538976,no
100,35,0.9988864142538976,no
101,123,0.9988864142538976,no
102,65,0.0011135857461024498,no
103,48,0.0011135857461024498,no
104,89,0.9988864142538976,no
105,153,2.788622420524261E-4,no
106,40,0.9988864142538976,no
107,64,0.9988864142538976,yes
108,99,0.0011135857461024498,yes
109,73,0.9988864142538976,yes
110,72,0.9988864142538976,yes
111,57,0.9988864142538976,no
112,36,0.9988864142538976,no
113,31,0.999442586399108,yes
114,86,0.9988864142538976,yes
115,39,0.9988864142538976,no
116,74,0.9988864142538976,no
117,101,0.0011135857461024498,yes
118,51,0.9988864142538976,no
119,107,0.9988864142538976,no
120,153,0.9988864142538976,no
121,118,0.9988864142538976,no
122,68,0.0011135857461024498,yes
123,36,0.9988864142538976,yes
124,43,0.9988864142538976,yes
125,81,0.0011135857461024498,yes
126,75,0.0011135857461024498,yes
127,81,5.574136008918618E-4,yes
128,88,0.0011135857461024498,yes
129,42,0.9988864142538976,yes
130,82,0.0011135857461024498,no
131,55,0.9988864142538976,yes
132,48,0.9988864142538976,no
133,72,0.9988864142538976,no
134,113,0.0011135857461024498,yes
135,55,0.5,yes
136,35,0.0011135857461024498,yes
