ID, Size, Predicted, Actual
1,215,0.34,no
2,274,0.41,no
3,461,0.99,no
4,138,0.41754761904761906,no
5,358,0.88,no
6,1248,0.99,yes
7,51,0.0,no
8,45,0.05,no
9,157,0.95,no
10,31,0.0,no
11,1008,0.94,yes
12,55,0.06,no
13,204,0.02,no
14,55,0.07,no
15,103,0.03,no
16,83,0.941,no
17,262,0.93,no
18,83,0.03,no
19,867,0.4,yes
20,40,0.02,no
21,387,0.8966666666666667,yes
22,390,0.95,no
23,51,0.01,no
24,637,0.33,yes
25,32,0.0,no
26,68,0.7867857142857143,yes
27,547,0.8,yes
28,566,0.19,no
29,314,0.905,yes
30,839,0.84,yes
31,211,0.91,yes
32,31,0.0,no
33,50,0.36,no
34,27,0.04,no
35,175,0.805,no
36,50,0.0,no
37,62,0.96,no
38,87,0.86,no
39,52,0.86,no
40,373,0.54,no
41,224,0.385,no
42,118,0.3,yes
43,83,0.08,no
44,147,0.0,no
45,58,0.04,no
46,44,0.0,no
47,106,0.838,no
48,189,0.6243333333333334,no
49,151,0.8428571428571429,no
50,352,0.47,no
51,849,0.74,yes
52,877,0.44,yes
53,41,0.15,no
54,319,0.98,yes
55,27,0.466,yes
56,55,0.01,no
57,94,0.15,no
58,191,0.8825,no
59,90,0.84,no
60,90,0.14,no
61,271,0.76,yes
62,152,0.9425,no
63,90,0.06166666666666666,yes
64,82,0.084,no
65,147,0.5083333333333333,no
66,422,0.7443333333333334,yes
67,1059,1.0,yes
68,530,1.0,yes
69,205,0.38666666666666666,yes
70,190,0.8925,no
71,86,0.7240000000000001,no
72,207,0.23,no
73,397,0.96,no
74,573,0.06,no
75,126,0.2925,no
76,167,0.545,yes
77,109,0.78,yes
78,85,0.0,no
79,237,0.93,no
80,424,1.0,yes
81,47,0.0,no
82,1118,0.98,yes
83,27,0.0,no
84,89,0.59,no
85,474,0.92,yes
86,166,0.975,no
87,92,0.33,no
88,476,0.6066666666666667,yes
89,93,0.25035714285714283,no
90,244,0.04,no
91,204,0.6408333333333333,yes
92,252,0.805,no
93,109,0.11199999999999999,yes
94,618,0.98,yes
95,565,0.94,yes
96,69,0.5108333333333333,no
97,77,0.03,no
98,97,0.9016666666666667,no
99,343,0.08,no
100,214,0.01,no
101,79,0.0,no
102,25,0.0,no
103,84,0.03,no
104,34,0.0,no
105,33,0.02,no
106,104,0.0,no
107,172,0.02,no
108,70,0.0,no
109,140,0.04,no
110,156,0.8858333333333333,no
111,142,0.01,no
112,152,0.0,no
113,31,0.0,no
114,60,0.02,no
115,60,0.015,no
116,876,0.08,no
117,61,0.05,no
118,185,0.05,no
119,264,0.07,no
120,43,0.06,no
121,248,0.78,no
122,310,0.39,no
123,199,0.75,no
124,194,0.23,no
125,346,0.19,no
126,90,0.09,no
127,335,0.89,yes
128,372,0.99,no
129,84,0.33,no
130,53,0.21233333333333332,no
131,148,0.105,yes
132,4088,0.25,no
133,860,0.96,yes
134,47,0.03,no
135,101,0.39033333333333337,no
136,517,0.99,yes
137,327,0.3,yes
138,275,0.86,yes
139,136,0.2225,yes
140,56,0.09,no
141,74,0.26,yes
142,362,0.41,yes
143,174,0.01,no
144,148,0.0,no
145,92,0.64,no
146,45,0.665,yes
147,39,0.03,no
148,182,0.7316666666666667,no
149,77,0.02,no
150,666,0.86,no
151,88,0.19899999999999998,yes
152,263,1.0,yes
153,54,0.0,no
154,76,0.5723095238095239,yes
155,132,0.03,no
156,160,0.4425,no
157,152,0.04,no
158,39,0.06,no
159,677,0.05,no
160,131,0.0,no
161,47,0.02,no
162,129,0.24533333333333332,no
163,43,0.02,no
164,73,0.6459999999999999,no
165,257,0.94,no
166,356,0.0,no
167,62,0.095,no
168,45,0.04,no
169,97,0.915,no
170,131,0.6878571428571427,yes
171,68,0.7278571428571428,yes
172,99,0.8615555555555555,no
173,53,0.0,no
174,81,0.8383333333333333,no
175,78,0.906952380952381,yes
176,69,0.5323333333333333,no
177,69,0.0,no
178,77,0.0,no
179,72,0.09,no
180,72,0.6065,no
181,63,0.912,no
182,50,0.0,no
183,28,0.0,no
184,96,0.8447222222222223,no
185,40,0.03,no
186,76,0.0,no
187,49,0.0,no
188,63,0.04,no
189,55,0.6385000000000001,no
190,45,0.11,no
191,476,0.01,no
192,77,0.0,no
193,69,0.0,no
194,104,0.0,no
195,115,0.0,no
196,421,0.02,no
197,61,0.0,no
198,2009,0.54,no
199,179,0.0,no
200,106,0.0,no
201,33,0.0,no
202,657,0.01,no
203,295,0.0,no
204,872,0.09,no
205,444,0.03,no
206,168,0.0,no
207,752,0.07,no
208,135,0.0,no
209,1126,0.1,no
210,163,0.0,no
211,184,0.0,no
212,51,0.0,no
213,25,0.0,no
214,180,0.0,no
215,64,0.0,no
216,101,0.0,no
217,512,0.01,no
218,187,0.0,no
219,56,0.01,no
220,39,0.0,no
221,261,0.0,no
222,73,0.0,no
223,65,0.0,no
224,329,0.0,no
225,64,0.0,no
226,164,0.0,no
227,624,0.28,no
228,74,0.0,no
229,117,0.0,no
230,84,0.0,no
231,226,0.44,no
232,76,0.0,no
233,323,0.0,no
234,72,0.0,no
235,42,0.0,no
236,48,0.02,no
237,89,0.1,no
238,380,0.94,no
239,141,0.9925,no
240,148,0.99,no
241,191,0.3,no
242,46,0.01,no
243,165,0.01,no
244,171,0.0,no
245,56,0.0,no
246,179,0.3025,no
247,74,0.0,no
248,36,0.0,no
249,37,0.0,no
250,34,0.14666666666666667,no
251,34,0.0,no
252,38,0.0,no
253,39,0.0,no
254,156,0.0,no
255,84,0.0,no
256,117,0.6993333333333334,no
257,94,0.07,no
258,71,0.01,no
259,183,0.28,no
260,85,0.06,no
261,183,0.0,no
262,70,0.0,no
263,54,0.0,no
264,160,0.0,no
265,128,0.08,no
266,151,0.865,no
267,422,0.37,no
268,221,0.38,no
269,50,0.0,no
270,42,0.031,no
271,624,0.02,no
272,377,0.22,no
273,382,0.27,no
274,72,0.0,no
275,92,0.02,no
276,282,0.8,no
277,371,0.0,no
278,47,0.01,no
279,108,0.02,no
280,111,0.0,no
281,319,0.0,no
282,129,0.03,no
283,49,0.0,no
284,358,0.37,no
285,277,0.07,no
286,49,0.0,no
287,89,0.0,no
288,41,0.0,no
289,66,0.01,no
290,63,0.02,no
291,24,0.0,no
292,50,0.0,no
293,72,0.01,no
294,47,0.01,no
295,47,0.01,no
296,183,0.0,no
297,49,0.0,no
298,50,0.0,no
299,98,0.0,no
300,143,0.0,no
301,43,0.01,no
302,42,0.0,no
303,56,0.0,no
304,44,0.01,no
305,26,0.0,no
306,254,0.35,no
307,16883,0.94,no
308,74,0.0,no
309,153,0.0,no
310,68,0.09,no
311,100,0.01,no
312,550,0.4,no
313,437,0.84,no
314,1038,0.47,no
315,104,0.8333333333333333,no
316,332,0.85,no
317,123,0.0,no
318,106,0.125,no
319,106,0.8533333333333333,no
320,94,0.995,no
321,101,0.337126984126984,no
322,38,0.79,no
323,628,0.96,no
324,32,0.02,no
325,111,0.0,no
326,35,0.0,no
327,90,0.30833333333333335,no
328,27,0.0,no
329,28,0.0,no
330,92,0.6592857142857143,no
331,979,0.95,no
332,67,0.0,no
333,29,0.0,no
334,105,0.0,no
335,72,0.0,no
336,37,0.0,no
337,47,0.02,no
338,31,0.0,no
339,90,0.3592857142857143,no
340,223,0.8516666666666667,no
341,214,0.04,no
342,107,0.6931190476190476,no
343,37,0.0,no
344,27,0.0,no
345,48,0.0,no
346,167,0.9333333333333332,no
347,213,0.6125,no
348,867,0.74,no
349,159,0.01,no
350,100,0.7425,no
351,96,0.3,no
352,842,0.81,no
353,535,1.0,no
354,83,0.244,no
355,63,0.0,no
356,76,0.0,no
357,202,0.86,no
358,155,0.8,no
359,1263,0.33,no
360,74,0.0,no
361,101,0.052222222222222225,no
362,27,0.0,no
363,22,0.0,no
364,491,0.94,no
365,62,0.0,no
366,59,0.0,no
367,99,0.012222222222222223,no
368,27,0.0,no
369,77,0.0,no
370,863,0.96,no
371,64,0.4391666666666667,no
372,45,0.04,no
373,63,0.005,no
374,54,0.0,no
375,64,0.005,no
376,132,0.0,no
377,182,0.01,no
378,70,0.0,no
379,36,0.0,no
380,58,0.0,no
381,62,0.0,no
382,132,0.02,no
383,74,0.02,no
384,86,0.755,no
385,74,0.0,no
386,48,0.0,no
387,74,0.0,no
388,86,0.03,no
389,355,0.08,no
390,53,0.0,no
391,804,0.09,no
392,75,0.015,no
393,125,0.7372380952380952,no
394,200,0.7565000000000001,no
395,134,0.01,no
396,57,0.0,no
397,123,0.0025,no
398,266,0.09,no
399,162,0.0,no
400,130,0.0,no
401,108,0.0,no
402,354,0.29,no
403,88,0.04,no
404,28,0.0,no
405,58,0.01,no
406,308,0.36,no
407,343,0.94,no
408,103,0.0,no
409,35,0.0,no
410,98,0.0,no
411,117,0.37136904761904765,no
