ID, Size, Predicted, Actual
1,215,0.0015771186224454396,no
2,273,0.005108994701679919,yes
3,460,0.01982828925165217,yes
4,138,7.362573195622745E-4,no
5,358,0.0023668349151985224,no
6,1248,1.0,yes
7,51,4.87376814657663E-4,no
8,157,0.002593145812964388,no
9,31,4.885345491052937E-4,no
10,981,1.0,yes
11,180,0.0022488773775662715,no
12,262,0.07228658738664075,no
13,553,0.9999999976353049,yes
14,40,5.20137637645902E-4,no
15,369,0.1520262494735557,no
16,390,0.011186136481045472,no
17,51,5.156404959786756E-4,no
18,577,0.9999988986823769,yes
19,32,4.885345491052937E-4,no
20,66,5.704392204072997E-4,no
21,188,0.991888617595702,yes
22,582,0.9999999999651674,yes
23,160,0.005401879421862709,yes
24,50,0.036831290159472625,no
25,27,4.5970155601791695E-4,no
26,923,0.9973015591748183,yes
27,60,4.6510531131044303E-4,no
28,62,0.004892771328012315,no
29,87,0.006099022606215936,no
30,52,5.792740952781709E-4,no
31,268,0.025709215006106064,no
32,163,9.075939922380462E-4,no
33,109,0.07145014449698016,no
34,147,4.3974882071528133E-4,no
35,58,5.864827552130613E-4,no
36,44,5.017890273387139E-4,no
37,106,0.024318569929955507,yes
38,139,9.22236105810929E-4,no
39,326,0.035604022177049284,no
40,648,0.9999999999525842,no
41,792,0.9999999999993265,yes
42,319,0.8246298505746555,yes
43,55,4.954283181516959E-4,no
44,191,0.00118101203010218,no
45,90,0.0011912521027669573,no
46,273,0.026579093439821896,yes
47,137,0.02966453320619211,no
48,79,0.0010724055986520858,no
49,82,9.242830974497625E-4,no
50,147,0.0018222180915451675,no
51,422,0.11634694132983774,no
52,979,1.0,yes
53,495,0.9989745618909406,yes
54,189,0.018188559960810275,no
55,167,0.053745570063286036,yes
56,86,7.577539960025435E-4,no
57,182,0.9691751133599074,yes
58,361,0.9999927681277753,yes
59,126,0.018277563111107644,no
60,106,0.01350262859221297,no
61,109,0.002986014490886206,no
62,85,4.7395444029344245E-4,no
63,236,0.9881012621106021,no
64,315,0.9999999999439947,yes
65,695,1.0,yes
66,27,4.767390191071081E-4,no
67,89,4.969646923162739E-4,no
68,301,0.9978355932189064,yes
69,153,0.013041383639147627,yes
70,92,0.0018429250588234316,no
71,466,0.9076990885234301,yes
72,93,9.798710603388754E-4,no
73,244,0.0023463905581217926,no
74,192,0.001970948028268671,yes
75,252,0.002124645083299954,no
76,109,0.0013940854824553875,no
77,601,0.2724858032771549,yes
78,565,0.9023426209733236,yes
79,69,4.935057960747051E-4,no
80,77,4.908242889384669E-4,no
81,94,5.48161249118676E-4,yes
82,337,8.560445613051608E-4,no
83,214,5.120948320952749E-4,no
84,79,4.76714661377375E-4,no
85,25,5.315659201936711E-4,no
86,84,4.6820789796086934E-4,no
87,34,5.116943968401884E-4,no
88,33,5.349747201698552E-4,no
89,104,4.6659659481604435E-4,no
90,172,5.50286991813776E-4,no
91,70,4.841350640283097E-4,no
92,140,4.851576749365877E-4,no
93,156,8.345944952957482E-4,no
