ID, Size, Predicted, Actual
1,215,0.01,no
2,273,0.14466666666666667,no
3,460,0.29,yes
4,138,0.11735317460317461,no
5,358,0.3,no
6,1154,0.77,yes
7,51,0.0,no
8,157,0.2975,no
9,31,0.0,no
10,1009,0.12,yes
11,193,0.01,no
12,83,0.5279047619047619,yes
13,262,0.2157142857142857,no
14,638,0.32,no
15,40,0.01,no
16,374,0.29,no
17,390,0.39,no
18,51,0.0,no
19,579,0.11,yes
20,32,0.0,no
21,66,0.07,no
22,260,0.562095238095238,no
23,596,0.14,no
24,198,0.37333333333333335,no
25,50,0.124,no
26,27,0.0,no
27,926,0.73,no
28,60,0.0,no
29,62,0.2735714285714285,no
30,87,0.056666666666666664,no
31,52,0.31811904761904763,no
32,297,0.11,no
33,163,0.04,no
34,118,0.09,no
35,83,0.0125,no
36,147,0.0,no
37,58,0.0,no
38,44,0.0,no
39,106,0.01,no
40,192,0.2361904761904762,no
41,151,0.19,no
42,352,0.09,no
43,752,0.28,yes
44,877,0.71,yes
45,319,0.33,no
46,27,0.23399999999999999,no
47,55,0.0,no
48,94,0.04,no
49,191,0.12,no
50,90,0.05,no
51,90,0.07,no
52,271,0.02,no
53,138,0.14,no
54,79,0.02,no
55,82,0.0,no
56,147,0.01,no
57,422,0.06333333333333334,no
58,1026,0.4,yes
59,530,0.99,no
60,189,0.0,yes
61,167,0.84,yes
62,86,0.12833333333333333,no
63,195,0.14666666666666667,yes
64,374,0.7,no
65,573,0.17833333333333332,no
66,126,0.15,no
67,106,0.05166666666666665,yes
68,109,0.05,no
69,85,0.0,no
70,237,0.11,no
71,345,0.405,no
72,47,0.0,no
73,781,0.31,yes
74,27,0.0,no
75,89,0.09,no
76,300,0.5384523809523809,yes
77,166,0.71,no
78,92,0.01,no
79,497,0.86,yes
80,93,0.01,no
81,244,0.0,no
82,183,0.07333333333333333,yes
83,252,0.26,no
84,109,0.01,yes
85,607,0.095,yes
86,565,0.5004761904761906,yes
87,69,0.015833333333333335,no
88,77,0.0,no
89,97,0.04,no
90,343,0.0,no
91,214,0.0,no
92,79,0.0,no
93,25,0.0,no
94,84,0.02,no
95,34,0.0,no
96,33,0.0,no
97,104,0.0,no
98,172,0.0,no
99,70,0.0,no
100,140,0.0,no
101,156,0.29100000000000004,no
102,142,0.01,no
103,152,0.01,no
104,31,0.0,no
105,60,0.005,no
106,60,0.0,no
107,876,0.065,no
108,61,0.004,no
109,185,0.0,no
110,264,0.01,no
111,248,0.1,no
112,286,0.36,yes
113,185,0.17,no
114,194,0.2175,no
115,346,0.09,no
116,309,0.02,no
117,363,0.48,yes
118,84,0.30028571428571427,no
119,53,0.18009523809523806,no
120,132,0.01,yes
121,4088,0.06,no
122,721,0.93,yes
123,47,0.0,no
124,101,0.42,no
125,517,0.39,yes
126,327,0.05,yes
127,274,0.05,yes
128,136,0.13333333333333333,yes
129,56,0.0,no
130,74,0.07666666666666666,yes
131,361,0.31166666666666665,yes
132,174,0.0,no
133,148,0.0,no
134,92,0.0,no
135,45,0.054000000000000006,no
136,168,0.03,no
137,77,0.0,no
138,666,0.185,no
139,88,0.04,no
140,263,0.35,no
141,54,0.0,no
142,51,0.13733333333333334,no
143,132,0.01,no
144,160,0.19333333333333336,no
145,152,0.0,no
146,39,0.0,no
147,677,0.065,no
148,131,0.0,no
149,47,0.0,no
150,129,0.07400000000000001,no
151,43,0.0,no
152,257,0.0675,no
153,356,0.0,no
154,62,0.045,no
155,45,0.0,no
156,97,0.34,no
157,476,0.0,no
158,77,0.0,no
159,69,0.0,no
160,104,0.0,no
161,115,0.0,no
162,421,0.0,no
163,61,0.0,no
164,2009,0.08,no
165,179,0.0,no
166,106,0.0,no
167,33,0.0,no
168,657,0.0,no
169,295,0.0,no
170,872,0.01,no
171,444,0.0,no
172,168,0.0,no
173,752,0.0,no
174,135,0.0,no
175,1126,0.0,no
176,163,0.0,no
177,184,0.0,no
178,51,0.0,no
179,25,0.0,no
180,180,0.0,no
181,64,0.0,no
182,101,0.0,no
183,512,0.0,no
184,187,0.0,no
185,56,0.0,no
186,39,0.0,no
187,261,0.0,no
188,73,0.0,no
189,65,0.0,no
190,329,0.0,no
191,64,0.0,no
192,164,0.0,no
193,624,0.125,no
194,74,0.0,no
195,117,0.0,no
196,84,0.0,no
197,226,0.02,no
198,76,0.0,no
199,323,0.0,no
200,72,0.0,no
201,42,0.0,no
202,48,0.0,no
203,89,0.056666666666666664,no
204,380,0.06,no
205,141,0.29,no
206,148,0.43,no
207,191,0.13,no
208,46,0.0,no
209,165,0.0,no
210,171,0.0,no
211,56,0.0,no
212,179,0.14,no
213,74,0.0,no
214,36,0.0,no
215,37,0.0,no
216,34,0.0,no
217,34,0.0,no
218,38,0.0,no
219,39,0.0,no
220,156,0.0,no
221,84,0.0,no
222,117,0.11666666666666664,no
223,94,0.0,no
224,71,0.0,no
225,183,0.11,no
226,85,0.0,no
227,183,0.0,no
228,70,0.0,no
229,54,0.0,no
230,160,0.0,no
231,128,0.09,no
232,151,0.14,no
233,422,0.44,no
234,221,0.2,no
235,50,0.0,no
236,42,0.0,no
237,624,0.0,no
238,377,0.06,no
239,382,0.04,no
240,72,0.0,no
241,92,0.0,no
242,282,0.25,no
243,371,0.0,no
244,47,0.0,no
245,108,0.0,no
246,111,0.0,no
247,319,0.0,no
248,129,0.0,no
249,49,0.0,no
250,358,0.02,no
251,277,0.01,no
252,49,0.0,no
253,89,0.0,no
254,41,0.0,no
255,66,0.0,no
256,63,0.0,no
257,24,0.0,no
258,50,0.0,no
259,72,0.0,no
260,47,0.0,no
261,47,0.0,no
262,183,0.0,no
263,49,0.0,no
264,50,0.0,no
265,98,0.0,no
266,143,0.0,no
267,43,0.0,no
268,42,0.0,no
269,56,0.0,no
270,44,0.0,no
271,26,0.0,no
272,254,0.11,no
273,16883,0.07,no
274,74,0.0,no
275,153,0.0,no
276,68,0.0,no
277,100,0.0,no
278,550,0.33,no
279,437,0.12,no
280,1038,0.35,no
281,104,0.25,no
282,332,0.39,no
283,123,0.0,no
284,106,0.0975,no
285,106,0.11,no
286,94,0.38,no
287,101,0.22157142857142859,no
288,38,0.09,no
289,628,0.38,no
290,32,0.0,no
291,111,0.0,no
292,35,0.0,no
293,90,0.07,no
294,27,0.0,no
295,28,0.0,no
296,92,0.0425,no
297,979,0.27,no
298,67,0.0,no
299,29,0.0,no
300,105,0.0,no
301,72,0.0,no
302,37,0.0,no
303,47,0.0,no
304,31,0.0,no
305,90,0.07,no
306,223,0.06,no
307,214,0.0,no
308,107,0.045,no
309,37,0.0,no
310,27,0.0,no
311,48,0.0,no
312,167,0.32166666666666666,no
313,213,0.04,no
314,867,0.29,no
315,159,0.0,no
316,100,0.043333333333333335,no
317,96,0.0,no
318,842,0.37,no
319,535,0.19,no
320,83,0.08,no
321,63,0.005,no
322,76,0.0,no
323,202,0.09,no
324,155,0.4756190476190476,no
325,1263,0.38,no
326,74,0.0,no
327,101,0.0,no
328,27,0.0,no
329,22,0.0,no
330,491,0.23,no
331,62,0.0,no
332,59,0.0,no
333,99,0.0,no
334,27,0.0,no
335,77,0.0,no
336,863,0.09,no
337,64,0.34049999999999997,no
338,45,0.0,no
339,63,0.0,no
340,54,0.0,no
341,64,0.0,no
342,132,0.0,no
343,182,0.0,no
344,70,0.0,no
345,36,0.0,no
346,58,0.0,no
347,62,0.0,no
348,132,0.0,no
349,74,0.0,no
350,86,0.11964285714285715,no
351,74,0.0,no
352,48,0.0,no
353,74,0.0,no
354,86,0.0,no
355,355,0.01,no
356,53,0.0,no
357,804,0.36,no
358,75,0.0,no
359,125,0.08666666666666666,no
360,200,0.062,no
361,134,0.0,no
362,57,0.0,no
363,123,0.0,no
364,266,0.0,no
365,162,0.0,no
366,130,0.0,no
367,108,0.0,no
368,354,0.01,no
369,88,0.0,no
370,28,0.0,no
371,58,0.0,no
372,308,0.26,no
373,343,0.3,no
374,103,0.0,no
375,35,0.0,no
376,98,0.0,no
377,117,0.4006666666666666,no
