Release ID, Filepath, Size, LOC Touched, NR, NFix, NAuth, LOC Added, Max LOC Added, Average LOC Added, Churn, Max Churn, Average Churn, Bugginess
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,41,2,0,2,40,39,20.0,39,39,19.5,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,249,8,1,4,183,95,22.875,117,95,14.625,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,116,6,0,3,105,87,17.5,94,87,15.666666666666666,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,125,7,0,4,97,70,13.857142857142858,69,70,9.857142857142858,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,171,7,0,4,142,113,20.285714285714285,113,113,16.142857142857142,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,336,1060,15,2,4,620,329,41.333333333333336,180,329,12.0,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,160,7,0,4,120,83,17.142857142857142,80,83,11.428571428571429,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,68,3,0,2,63,58,21.0,58,58,19.333333333333332,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,123,153,7,1,4,140,122,20.0,127,122,18.142857142857142,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,369,840,12,4,3,484,369,40.333333333333336,128,369,10.666666666666666,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,231,599,13,4,4,375,224,28.846153846153847,151,224,11.615384615384615,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,586,1658,19,5,4,1040,585,54.73684210526316,422,585,22.210526315789473,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,366,508,10,1,4,442,365,44.2,376,365,37.6,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,99,141,8,2,4,124,98,15.5,107,98,13.375,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,41,1,0,1,41,41,41.0,41,41,41.0,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,92,2,0,2,79,65,39.5,66,65,33.0,false
1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,54,65,4,0,3,64,45,16.0,63,45,15.75,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,55,2,0,2,51,47,25.5,47,47,23.5,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,223,4,0,3,203,185,50.75,183,185,45.75,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,49,1,0,1,49,49,49.0,49,49,49.0,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,50,1,0,1,50,50,50.0,50,50,50.0,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,104,3,0,3,101,97,33.666666666666664,98,97,32.666666666666664,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,138,143,2,0,2,143,138,71.5,143,138,71.5,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,43,1,0,1,43,43,43.0,43,43,43.0,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,42,1,0,1,42,42,42.0,42,42,42.0,false
1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,62,2,0,2,59,56,29.5,56,56,28.0,false
1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,282,8,1,4,268,162,33.5,254,162,31.75,true
1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6367,45835,17,3,3,31359,6504,1844.6470588235295,16883,6095,993.1176470588235,true
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,157,2,0,2,155,153,77.5,153,153,76.5,false
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,72,5,0,3,70,43,14.0,68,43,13.6,false
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,102,3,0,3,101,59,33.666666666666664,100,59,33.333333333333336,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,214,5,1,3,160,104,32.0,106,104,21.2,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,213,10,1,4,160,103,16.0,107,103,10.7,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,166,6,2,5,130,91,21.666666666666668,94,91,15.666666666666666,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,207,5,1,3,154,100,30.8,101,100,20.2,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,56,2,1,2,47,45,23.5,38,45,19.0,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,289,802,20,5,4,734,289,36.7,666,289,33.3,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,42,4,0,4,37,31,9.25,32,31,8.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,111,1,0,1,111,111,111.0,111,111,111.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,37,2,0,2,36,35,18.0,35,35,17.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,81,90,3,1,3,90,81,30.0,90,81,30.0,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,27,1,0,1,27,27,27.0,27,27,27.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,28,1,0,1,28,28,28.0,28,28,28.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,29,110,9,1,3,101,29,11.222222222222221,92,29,10.222222222222221,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,566,1674,25,8,4,1326,561,53.04,978,561,39.12,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,64,99,3,0,3,83,64,27.666666666666668,67,64,22.333333333333332,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,31,2,0,2,30,29,15.0,29,29,14.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,64,74,3,0,3,73,64,24.333333333333332,72,64,24.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,43,2,0,2,40,37,20.0,37,37,18.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,68,122,5,1,4,106,68,21.2,90,68,18.0,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,154,519,13,2,4,370,153,28.46153846153846,221,153,17.0,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,72,127,6,1,4,116,72,19.333333333333332,105,72,17.5,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,385,711,21,2,4,623,364,29.666666666666668,535,364,25.476190476190474,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,80,2,0,2,78,76,39.0,76,76,38.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,159,201,8,1,4,178,158,22.25,155,158,19.375,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,737,2319,19,7,5,1791,736,94.26315789473684,1263,736,66.47368421052632,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,78,2,0,2,76,74,38.0,74,74,37.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,133,6,0,4,117,93,19.5,101,93,16.833333333333332,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,22,1,0,1,22,22,22.0,22,22,22.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,427,541,10,1,5,516,426,51.6,491,426,49.1,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,62,1,0,1,62,62,62.0,62,62,62.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,67,3,0,3,63,58,21.0,59,58,19.666666666666668,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,91,109,4,0,3,104,91,26.0,99,91,24.75,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,29,2,0,2,28,27,14.0,27,27,13.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,81,2,0,2,79,77,39.5,77,77,38.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,704,1385,17,5,4,1125,703,66.17647058823529,865,703,50.88235294117647,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,71,2,0,2,67,63,33.5,63,63,31.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,54,2,0,2,54,37,27.0,54,37,27.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,66,2,0,2,65,64,32.5,64,64,32.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,140,3,0,3,136,124,45.333333333333336,132,124,44.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,160,226,10,0,4,204,159,20.4,182,159,18.2,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,50,3,0,3,43,36,14.333333333333334,36,36,12.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,64,3,0,3,61,57,20.333333333333332,58,57,19.333333333333332,false
