Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
IBk__4.csv,0,0.5625,0.19148936170212766,0.2857142857142857,0.3773539720620013,0.9650455927051671,0.32041884816753924,0.2834144413605135,0.2765957446808511,0.3404255319148936,0.46808510638297873,0.574468085106383,0.6170212765957447,0.7021276595744681,0.7446808510638298,0.8085106382978723,0.8297872340425532,0.8936170212765957,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.742243307476947,0.2765957446808511,0.3404255319148936,0.46808510638297873,0.574468085106383,0.6170212765957447,0.7021276595744681,0.7446808510638298,0.8085106382978723,0.8297872340425532,0.8936170212765957,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8029136456960098,0.3513513513513513,0.37209302325581384,0.46808510638297873,0.574468085106383,0.6170212765957447,0.7021276595744681,0.7446808510638298,0.8085106382978723,0.8297872340425532,0.8936170212765957,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7973124300111982,
RandomForest_sampling_3.csv,1,0.22105263157894736,0.7241379310344828,0.3387096774193548,0.25660745855586825,0.8635552913198569,0.754425068834404,0.31393737492752316,0.3448275862068966,0.41379310344827586,0.4482758620689655,0.5517241379310345,0.6551724137931034,0.7586206896551724,0.8620689655172413,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7884573502722322,0.3448275862068966,0.41379310344827586,0.4482758620689655,0.5517241379310345,0.6551724137931034,0.7586206896551724,0.8620689655172413,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8431941923774955,0.4,0.4137931034482758,0.4482758620689655,0.5517241379310345,0.6551724137931034,0.7586206896551724,0.8620689655172413,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8402903811252268,
IBk_sampling_2.csv,12,0.29896907216494845,0.725,0.4233576642335766,0.25705725781628264,0.9411949685534591,0.75434398085527,0.3623241555581189,0.325,0.45,0.575,0.65,0.725,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.775,0.8,0.85,0.9,0.95,1.0,1.0,0.7441199000636387,0.325,0.45,0.575,0.65,0.725,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.775,0.8,0.85,0.9,0.95,1.0,1.0,0.7481719581084373,0.4482758620689655,0.5142857142857142,0.575,0.65,0.725,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.775,0.8,0.85,0.8095238095238095,0.818181818181818,1.0,1,0.75,
NaiveBayes_sampling_3.csv,1,0.42,0.7241379310344828,0.5316455696202531,0.43646553794654946,0.9431232659532301,0.8091068301225919,0.5034488596990899,0.4482758620689655,0.5862068965517241,0.6896551724137931,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8156805807622504,0.4482758620689655,0.5862068965517241,0.6896551724137931,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9003266787658802,0.52,0.5862068965517241,0.6896551724137931,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.896551724137931,
RandomForest_featureSelection_sampling_3.csv,5,0.18012422360248448,1.0,0.30526315789473685,0.17956856193902057,0.9051724137931034,0.7659574468085107,0.3343669275452117,0.3448275862068966,0.4482758620689655,0.5517241379310345,0.6206896551724138,0.7241379310344828,0.8620689655172413,0.896551724137931,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8021052631578947,0.3448275862068966,0.4482758620689655,0.5517241379310345,0.6206896551724138,0.7241379310344828,0.8620689655172413,0.896551724137931,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8667876588021779,0.4,0.4482758620689655,0.5517241379310345,0.6206896551724138,0.7241379310344828,0.8620689655172413,0.896551724137931,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8638838475499093,
NaiveBayes_costSensitive_5.csv,0,0.4222222222222222,0.6785714285714286,0.5205479452054794,0.41336372733188836,0.9360193826274227,0.7862943597730561,0.49440821469014656,0.4642857142857143,0.5357142857142857,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.8928571428571429,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.816657027183343,0.4642857142857143,0.5357142857142857,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.8928571428571429,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.881578947368421,0.5,0.5357142857142857,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.8928571428571429,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8796992481203008,
NaiveBayes_costSensitive_4.csv,0,0.6428571428571429,0.574468085106383,0.6067415730337079,0.6066462440896396,0.935468786532616,0.7184628874232779,0.5602736860841728,0.3617021276595745,0.48936170212765956,0.5957446808510638,0.6382978723404256,0.7021276595744681,0.7446808510638298,0.851063829787234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7934476052656214,0.3617021276595745,0.48936170212765956,0.5957446808510638,0.6382978723404256,0.7021276595744681,0.7446808510638298,0.851063829787234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8698030565266691,0.45945945945945943,0.5348837209302326,0.5957446808510638,0.6382978723404256,0.7021276595744681,0.7446808510638298,0.851063829787234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8622620380739082,
RandomForest_costSensitive_2.csv,0,0.3333333333333333,0.7,0.45161290322580644,0.28925998163623645,0.8790094339622637,0.7569129178704086,0.389472239943616,0.225,0.375,0.5,0.6,0.7,0.75,0.9,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662645838734768,0.225,0.375,0.5,0.6,0.7,0.75,0.9,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8494166450609282,0.31034482758620685,0.4285714285714286,0.5,0.6,0.7,0.75,0.9,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8421052631578947,
IBk_sampling_3.csv,13,0.20212765957446807,0.6551724137931034,0.3089430894308943,0.17479329181456837,0.9256837098692033,0.7140202353912865,0.27079688432468696,0.3103448275862069,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.6206896551724138,0.6551724137931034,0.6896551724137931,0.7586206896551724,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.896551724137931,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,0.7632823437905106,0.3103448275862069,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.6206896551724138,0.6551724137931034,0.6896551724137931,0.7586206896551724,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.896551724137931,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,0.7703085299455534,0.36,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.6206896551724138,0.6551724137931034,0.6896551724137931,0.7586206896551724,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.896551724137931,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,1.0,1,0.7676950998185117,
NaiveBayes_featureSelection_costSensitive_2.csv,0,0.25157232704402516,1.0,0.4020100502512563,0.43818557770281186,0.9796383647798742,0.769825918762089,0.3967751017757863,0.05,0.175,0.275,0.375,0.425,0.55,0.65,0.7,0.775,0.85,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8871273010111486,0.05,0.175,0.275,0.375,0.425,0.55,0.65,0.7,0.775,0.85,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7259981851179673,0.06896551724137934,0.20000000000000007,0.275,0.375,0.42500000000000004,0.55,0.65,0.7,0.775,0.85,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7236842105263158,
